,Name,Country,Room_stayed,Date_stayed,Trip_type,Review_date,Review_title,Positive,Negative,Reviewer_score
721,Harriet,United Kingdom,Double Guest Room,1 night ·  February 2019,Couple,Reviewed: 18 February 2019,Hilton helped make my birthday stay so special!,"The stay was for my birthday, so the hotel provided a few extra special treats that I didn't know about. So that was an amazing surprise! Room was very clean and spacious. Bed was big and comfortable, which is always a big deal to us as my husband is 6'8. Most hotels have much smaller, less comfortable beds, so mostly we rarely sleep well at other hotels, but we both managed to get a pretty decent night at the Hilton. Air con was lush too. Staff were very friendly, helpful and accommodating. Their own car park was full when we arrived, but we were directed to another secure car park, very close by, easy to find with similar charges, which helped us avoid what is normally a pretty stressful situation, as parking in London is rarely an easy task. Very close to public transport, train station is just over the river, bus stops right outside the hotel which made it very easy for us to travel all over London before returning to the hotel where they have 24 hour staff available. Facilities in the room were perfect.","The room we stayed in could've done with a few more plug sockets, ideally on both sides of the bed. But I find this with pretty much every hotel I've ever stayed in! There was also no hair dryer in the room, but I always bring my own anyway. Would've been nice if there were a few more items from room service available 24 hour. Other than that, everything was amazing. Very hard to find any faults!",10
722,Kieran,United Kingdom,Double Guest Room,2 nights ·  February 2019,Couple,Reviewed: 18 February 2019,Fabulous,"The room and hotel is amazing, really nice view and large bed and TV. 
When we booked the hotel we was charged an extra £101 on the day which obviously annoyed me as I’m a student. However the hotel management team were very accommodating as a result and gave me and my partner availability to the executive room which offered a really nice selection of breakfast.","The housekeeper woke me and my partner up this morning at 8:00am, assuming she wanted to come in and clean. Very early start to begin cleaning as not all guest are awake at this time as some are supposedly on holiday..
The fridge inside the room is a good aspect of the room as I get really thirsty and hungry late at night. HOWEVER, A can of Coke is £4.50? How can you justify selling a can for 4.50?",8.8
723,Sandra,United Kingdom,Double Deluxe Room,1 night ·  February 2019,Couple,Reviewed: 18 February 2019,Exceptional,Comfortable and spacious,Not Available,10
724,Karen,United Kingdom,Double Guest Room,1 night ·  February 2019,Couple,Reviewed: 17 February 2019,Very good and would stay again,Lovely bath and comfy bed,Soya milk in room... did request some only it took a while for it to arrive,9.6
725,Gavin,United Kingdom,Family Room with Double Bed,1 night ·  February 2019,Group,Reviewed: 17 February 2019,Exceptional,Everything was amazing. Had the best night. Thank you,Not Available,10
726,Caitlin,United Kingdom,Twin Deluxe Room,2 nights ·  February 2019,Group,Reviewed: 14 February 2019,Comfortable and made for a great weekend away,Great deal on the cocktails. Food was lovely. Staff was amazing,Not Available,10
727,Lee,United Kingdom,Double Guest Room,1 night ·  February 2019,Solo traveller,Reviewed: 14 February 2019,Exceptional,Just a lovely hotel,Not Available,10
728,James,United Kingdom,Double Deluxe Room,1 night ·  February 2019,Couple,Reviewed: 13 February 2019,Exceptional,Breakfast in the morning was great with a large selection to cover everyone’s needs. Location from Canary Wharf Station was perfect.,Had just steam cleaned the carpets so were damp and smelly but has to be done at some point,10
729,Helgat,United Kingdom,Twin Deluxe Room,2 nights ·  February 2019,Couple,Reviewed: 12 February 2019,Exceptional,Great hotel.. Amazing location. Sparkling clean. 😊,Not Available,10
730,Susan,United Kingdom,Double Guest Room,1 night ·  February 2019,Couple,Reviewed: 11 February 2019,Second time of using this hotel and hopefully there will be more,"The breakfast is very good lots of choice and even bags to take away.
Ideal location for the O2
Guaranteed a good nights sleep
Staff are excellent rooms a high standard",Nothing really,8.8
731,Philip,United Kingdom,King Executive Room with Lounge Access,1 night ·  February 2019,Couple,Reviewed: 11 February 2019,nice staff otherwise a rather ordinary 4 star hotel,Having breakfast in the room was a bonus,I paid extra for access to the executive lounge which I found out on arrival closed at eight which was very disappointing also to view wasn't exactly breathtaking,7.5
732,Carol,United Kingdom,Double Guest Room,1 night ·  February 2019,Family,Reviewed: 11 February 2019,Lovely stay good location,Everything was lovely and the little finishing touches were 😊,Nothing,10
733,Stewart,United Kingdom,Double Guest Room,1 night ·  February 2019,Couple,Reviewed: 10 February 2019,Excellent,Incredible from start to finish. Staff were fantastic and will return for this very reason.,Not Available,10
734,Apostolos,Greece,Double Guest Room,1 night ·  February 2019,Solo traveller,Reviewed: 10 February 2019,Fabulous,"Nice location, quiet room with large area.
Sauna during winter months is a must!",More options in breakfast,8.8
735,David,United Kingdom,Double Guest Room,1 night ·  February 2019,Couple,Reviewed: 10 February 2019,Very good,Staff t great,Not Available,8.3
736,Denis,Canada,Double Deluxe Room,1 night ·  January 2019,Solo traveller,Reviewed: 9 February 2019,Superb,"The guest services manager Stefania Calderone arranged for me to be
upgraded due to a service matter during my stay in December 2018 where
the executive lounge was not available during my stay. This was a
proactive action by Stefania that has transformed my view of customer
service at Hilton and means I would recommend the group to any of my
friends and colleagues to use Hilton London cw.","The customer relations were very helpful and arranged for non allergic
bedding to be in my room and were very friendly and professionally quick
to change out the existing bedding for me on arrival.",9.2
737,Beverley,United Kingdom,Double Guest Room,1 night ·  February 2019,Solo traveller,Reviewed: 8 February 2019,This time I was on my own but felt very safe in the Hotel,I did not have the breakfast this time. It has always been excellent in the past. The selection of food is vast and the service is friendly.,Not Available,10
738,Jessica,United Kingdom,Double Guest Room,1 night ·  February 2019,Couple,Reviewed: 4 February 2019,Great stay for my partners birthday!,Conveniently located for Canary Wharf’s bars and restaurants!,Not Available,9.6
739,Stuart,United Kingdom,Family Room with Double Bed,1 night ·  February 2019,Family,Reviewed: 3 February 2019,Great Hotel,Everything,"Wonderful hotel, very modern spacious room, only 2 min walk from South Quays DLR station and a delicious breakfast..",10
740,Matteocarra,United Kingdom,Double Guest Room,1 night ·  February 2019,Couple,Reviewed: 3 February 2019,Exceptional,Big room - lots of facilities - nice view - great location - friendly staff.,"Room a little too dark - which is great for ambience and intimate atmosphere. But if you're a girl needing to do make up ( like my wife did) or even if you're ironing, not very practical. There are lots of little lamps and a big window, but when it gets dark outside, rooms are very dark (even with all lamps on)",10
741,Margaret,United Kingdom,Family Room with Double Bed,2 nights ·  January 2019,Family,Reviewed: 30 January 2019,Good,The rooms where spacious and clean. Would definitely recommend.,Nice atmosphere and lovely location,7.5
742,Ben,United Kingdom,Double Guest Room,1 night ·  January 2019,Couple,Reviewed: 30 January 2019,😁,"Apart from the steam room being out of order it was great value for money. Sauna,gym and the room was really nice.",Just unfortunate that the steam room was out of order that weekend,8.8
743,Kelly,United Kingdom,Double Guest Room,1 night ·  January 2019,Couple,Reviewed: 30 January 2019,Exceptional,"Friendly staff, lovely sized room. Good food.",It was excellent. No problems,10
744,Clare,United Kingdom,Double Guest Room,1 night ·  January 2019,Couple,Reviewed: 30 January 2019,Great night away in a quiet yet busy location within easy reach of the tube and DLR,"Bed was comfortable but the pillows were not.
Really quiet though. Room was a great size.",Couldn’t seem to find any water coolers so would have to buy? Bathroom small but wouldn’t stop me booking again.,7.5
745,Al-sheima,United Kingdom,Double Guest Room,1 night ·  January 2019,Couple,Reviewed: 28 January 2019,Exceptional,Location and value for money,Not Available,10
746,Maurice,United Kingdom,Double Guest Room,1 night ·  January 2019,Couple,Reviewed: 28 January 2019,Exceptional,The room was absolutely beautiful,Nothing that I didn't like only criticism and itv very small is they out a spare toothbrush and toothpaste in the room which I needed as I forgot toothpaste but they put it in the cupboard as apposed to the bathroom which I could of missed,9.6
747,Rebecca,United Kingdom,Twin Guest Room,1 night ·  January 2019,Group,Reviewed: 28 January 2019,Lovely hotel to stay in. I would recommend to anyone.,Relaxed and friendly atmosphere,Couldn’t fault anything,10
748,Rworthy,United Kingdom,Double Guest Room,1 night ·  January 2019,Solo traveller,Reviewed: 27 January 2019,Everton Away Days 🔵⚪⚫,"Great check in and check out served by a good looking receptionist 😂 Great location, Great room, Easy transport and close to Central London 👌",Can't open window in room.,10
749,Happycustomer,United Kingdom,Twin Deluxe Room,1 night ·  January 2019,Couple,Reviewed: 27 January 2019,Apart from the tiny breakfast 'grumble' our stay was excellent and most enjoyable.,"Efficiency and helpfulness of staff. Overall comfort and level of service was excellent; our deluxe twin room was perfect where there was everything we could have possibly wanted and really quiet. Also we asked for the turn down service in the evening, which was great.","No mushrooms at breakfast and a limited variety of cereal - Weetabix, All Bran would have been good",10
750,Kyle,United Kingdom,Double Guest Room,1 night ·  January 2019,Solo traveller,Reviewed: 26 January 2019,Good hotel with nice staff,Room was clean and staff were very kind both check in and out,Shower over bath was odd,9.2
751,Rosie,United Kingdom,Double Guest Room,2 nights ·  January 2019,Couple,Reviewed: 23 January 2019,Fabulous,"Clean, very comfy rooms. Good location","No pool or swimming facilities 
Bad view from our room 
Staff didn’t clean room until 2 o’clock",8.8
752,William,United Kingdom,Double Deluxe Room,1 night ·  January 2019,Couple,Reviewed: 16 January 2019,Thank you,Helpful staff,N/A,9.6
753,Krishna,United Kingdom,Family Room with Double Bed,1 night ·  December 2018,Family,Reviewed: 10 January 2019,Very good,Comfortable room. Good breakfast selection and helpful staff,Nothing,8.3
