,Name,Country,Room_stayed,Date_stayed,Trip_type,Review_date,Review_title,Positive,Negative,Reviewer_score
1120,Michael,United Kingdom,Standard Double Room without Window,1 night ·  June 2019,Solo traveler,"Reviewed: July 9, 2019",Pleasant,I think this could be fine hotel. It's looking a bit worn. It's lost its wharf view. Needs a revamp.,Not Available,6.2
1121,Deirdre,United Kingdom,Standard Double Room without Window,1 night ·  July 2019,Solo traveler,"Reviewed: July 9, 2019",Pleasant,The room without a window was switched to a twin room with a window.,"I had already paid for the room but I was told to pay again. This payment has apparently been voided but it’s still pending. Staff should be more competent. 
The bed was extremely hard and uncomfortable - mattresses need to be replaced.",6.7
1122,Suzanne,United Kingdom,Standard Twin Room,2 nights ·  July 2019,Group,"Reviewed: July 8, 2019",Out of the way - won’t go again to Canary Wharf,Friendly staff,Hard beds and hotel very tired,5.4
1123,Sarah,United Kingdom,Executive Double Room,3 nights ·  July 2019,Couple,"Reviewed: July 8, 2019",Good,Liked Canary Wharf... Easy access to the tube station.,Room although a bit on the scruffy side for an executive suite was clean. The breakfast on the other hand was like school dinners.,7.1
1124,Squeaky1963,United Kingdom,Standard Double Room without Window,1 night ·  June 2019,Couple,"Reviewed: July 8, 2019",Good location for the price.,"The breakfast was nice and a fair choice of items, the reception staff were friendly and made us welcome.","You have to have a passport or driving licence when checking in, I found this unusual, the room was ok but needed a little bit of TLC",7.9
1125,Regina,Ireland,Standard Double Room without Window,2 nights ·  July 2019,Family,"Reviewed: July 8, 2019",Great for the price,"Spacious and roomy, public areas were great, bar and restaurant had friendly staff and good quality service, but the furnishings were a little faded, laminated a4 page notices etc.",The hotel is a little faded but a very pleasant experience overall,7.5
1126,Roxana,United Kingdom,Standard Double Room without Window,1 night ·  July 2019,Couple,"Reviewed: July 8, 2019",Good,The view from the room,The payment for the parking,7.9
1127,Brendan,United Kingdom,Standard Double Room,1 night ·  July 2019,Family,"Reviewed: July 8, 2019",Value for money as the hotel looking great,We sat down for lunch and Abdul who served us the food and taken order was superb... He was great asset to the company.. Up graded me and my wife and 3 children.. I would use again...,Bar lady only negative but not big issue,7.9
1128,Philip,United Kingdom,Standard Double Room,3 nights ·  July 2019,Group,"Reviewed: July 8, 2019",Fair value but pot beds,Fair price for good food and drink,Beware they require photo I’d to check in. Beds were hard and it needs some updating,7.1
1129,Javier,Spain,Standard Double Room,2 nights ·  July 2019,Couple,"Reviewed: July 8, 2019",nice location,room was pretty spacious.,pillow and mattress very uncomfortable. wifi not included in prize,6.2
1130,Samir,United Kingdom,Standard Double Room without Window,2 nights ·  July 2019,Couple,"Reviewed: July 8, 2019",Good value for money,The hotel is the only one i know that still operates a smoking room.,Plumbing to the room - flush and water drainage,7.5
1131,Robin,Ireland,Executive Double Room,3 nights ·  July 2019,Couple,"Reviewed: July 8, 2019",Good,Great location and decent room size.,"No free WiFi, TV not good quality.",7.5
1132,Travellingduck,United Kingdom,Standard Twin Room,3 nights ·  June 2019,Group,"Reviewed: July 7, 2019",Okay,It was somewhere to sleep while we went round London but was much more comfortable over the road at the other hotel.,"Rodent traps under the beds, sink was completely broken, water in the bath was either BOILING hot or FREEZING cold. Extortionate cost for slow WiFi. Not good in this modern day.",5.8
1133,Karen,United Kingdom,Executive Double Room,1 night ·  July 2019,Couple,"Reviewed: July 7, 2019",Nice hotel but a little pricey for the quality,Breakfast was good. Room was very big and spacious and bed was huge,"The plumbing is clearly older and lacking as toilet was hard to flush and shower was hard to get a good temperature. Finishing a in the bathroom were a little fatty and in need of updating, like the sealant around the side of the bath had just come off.",7.1
1134,Salvador,United States of America,Standard Double Room without Window,3 nights ·  July 2019,Solo traveler,"Reviewed: July 6, 2019",It was ok.,Great spaghetti with meat sauce,Carpeting seen better days,5.8
1135,Carol,Spain,Standard Double Room without Window,1 night ·  July 2019,Solo traveler,"Reviewed: July 6, 2019",Pleasant,Comfortable bed,"Reception not efficient. Was asked if I want to upgrade to a room with a window for an extra £10,shouldnt have tp pay for window especially when dirty. I agreed to pay extra as long as I was not overlooking a building site, which in fact I was.",6.7
1136,Sarah,United Kingdom,Standard Double Room without Window,2 nights ·  July 2019,Couple,"Reviewed: July 6, 2019",ok.,Room size.quiet.comfy bed.tea and coffee,30 min wait to check in,5.4
1137,Linda,United Kingdom,Standard Double Room,2 nights ·  July 2019,Couple,"Reviewed: July 6, 2019","Clean, cheap hotel for a short stay",Reasonable price for a hotel in the city. Didn't make use of all the amenities so can't give an informed opinion. We did arrive well before check-in and the hotel were nice enough to give us a room. Very welcome as we had flown overnight from the US.,The bed was very uncomfortable. This was our 8th hotel stay in 3 weeks and this was the worst bed. Hotel was very dated but cannot fault its cleanliness. It has a lot of building work being done around it so a little noisy in the morning and more difficult to navigate the foot paths.,5.8
1138,Josephat,Uganda,Standard Double Room,5 nights ·  June 2019,Couple,"Reviewed: July 6, 2019",Fair,The accessibility and friendly staff,The bed was not firm and other room facilities like proving,5.4
1139,Doris,United States of America,Standard Twin Room,6 nights ·  July 2019,Family,"Reviewed: July 6, 2019",If you are looking for affordable to be a tourist,It was a convenient location and the shower is wonderful and bed is okay. It was a good price and that is why I chose it.,"My main complaint is that WiFi in room is 20 minutes or you must pay 7 pounds a day per device, or hang in lobby for free WiFi ! Everyone is in the lobby! This is an age where WiFi should be free!",6.7
1140,Ann,United Kingdom,Standard Twin Room,1 night ·  July 2019,Family,"Reviewed: July 6, 2019",No not again!,Bed was comfortable. Bathroom was clean.,Light fitting broke. Dead fly on window sill. No air conditioning but a noisy stand alone fan. Building work going on right outside our window as we where on 1st floor with the work men’s hut right next to our window.,5.4
1141,Charles,United Kingdom,Standard Double Room,2 nights ·  July 2019,Couple,"Reviewed: July 6, 2019",Good,"Very clean
Great staff","Location 
A bit to far from attractions",7.9
1142,Jiahao,Czech Republic,Standard Double Room without Window,2 nights ·  June 2019,Solo traveler,Not Available,Not Available,This review is hidden because it doesn't meet our guidelines.,Not Available,Not Available
1143,Simon,United Kingdom,Standard Double Room without Window,1 night ·  July 2019,Solo traveler,"Reviewed: July 6, 2019",Good,Location,"Food safety rating ... 1*, really.
Won't eat here",7.1
1144,John,Australia,Standard Double Room without Window,5 nights ·  July 2019,Family,Not Available,Not Available,This review is hidden because it doesn't meet our guidelines.,Not Available,Not Available
1145,William,United Kingdom,Executive Double Room,2 nights ·  July 2019,Couple,"Reviewed: July 6, 2019",Cheap and cheerful,Room was spacious.,"Lifts looked in bad order with bits missing off the outside displays. 
Bedroom windows filthy on the outside. 
Decor generally tatty and tired",6.2
1146,Kim,United Kingdom,Standard Twin Room,1 night ·  July 2019,Couple,"Reviewed: July 5, 2019","Not what I was hoping for, didn't expect 5 star but expected better",Quick check in,"No view, despite asking receptionist for view.
Decor tired.
Toilet door wouldn't close as floor broken.
Noisy fans outside window air con inside noisy
No window handle so couldn't close window",6.7
1147,Eddi,United Kingdom,Standard Double Room,3 nights ·  July 2019,Couple,"Reviewed: July 5, 2019","Pretty good, but rooms need a little refurbishment, staff a little keener to please","Clean room although a little dated, breakfast fruit was really pleasant, breakfast overall was tasty, check-in was efficient and welcoming. Reception staff were helpful.","Local information wasn't available, 1 lift out of order, which slowed movement, quite often people waiting couldn't access the lift due to overcrowding. Staff overall need to make more effort to be a bit friendlier instead of going through the motions",6.7
1148,Mohsen,United Kingdom,Standard Double Room,1 night ·  June 2019,Solo traveler,"Reviewed: July 5, 2019",Convenient location for reaching Carary Wharf and good value for money.,Near my work location. Good value for money. Helpful staff and good level of cleanliness.,The bed comformt is low. There is no WIFI in bedrooms. Lifts are a little old and slow.,6.7
1149,Fazli,United Kingdom,Standard Double Room without Window,1 night ·  June 2019,Group,"Reviewed: July 5, 2019",Good,The bed not comfortable,Not Available,7.0
1150,Edward,United Kingdom,Standard Double Room without Window,2 nights ·  June 2019,Group,"Reviewed: July 5, 2019",A very pleasant stay no issues,Good breakfast pleasant staff,A room with a window,7.9
1151,David,Germany,Standard Single Room,3 nights ·  July 2019,Solo traveler,"Reviewed: July 5, 2019","Good, quiet location. Downside: renovation, construction, somewhat unfriendly bar/restaurant staff.","The location of the hotel was convenient to the Canary Wharf tube station which made for easy connections for me. Were it not for the healthy construction in the area, the view from my room (of the canal) would have been nice. The area was very quiet, which was great for getting a good night's sleep.","One of the elevators was out of service for most of my stay and a second was not working on one of the 3 days, making for long waits to get to the room. I found it strange that the hotel bar would close promptly at 1am on the weekend and that there was not possible to simply put food/drinks on the room. There was a ""credit process"" that needed to be done through the front desk first (?). Also, the service staff at the front desk was friendly but the restaurant and bar staff--as the time got closer to 1am (closing)--became stern and short...not the most friendly.",6.2
